rank,word,frequency,relative_frequency
431,एवायं,2,0.0002931261908251502
432,प्रोक्तः,2,0.0002931261908251502
433,चेति,2,0.0002931261908251502
434,भवतो,2,0.0002931261908251502
435,वेत्थ,2,0.0002931261908251502
436,युगे,2,0.0002931261908251502
437,मामेति,2,0.0002931261908251502
438,बहवो,2,0.0002931261908251502
439,इह,2,0.0002931261908251502
440,क्षिप्रं,2,0.0002931261908251502
441,स्पृहा,2,0.0002931261908251502
442,कृतं,2,0.0002931261908251502
443,कृतम्,2,0.0002931261908251502
444,कवयो,2,0.0002931261908251502
445,तत्ते,2,0.0002931261908251502
446,प्रवक्ष्यामि,2,0.0002931261908251502
447,शुभात्,2,0.0002931261908251502
448,शारीरं,2,0.0002931261908251502
449,केवलं,2,0.0002931261908251502
450,कुर्वन्नाप्नोति,2,0.0002931261908251502
451,किल्बिषम्,2,0.0002931261908251502
452,समग्रं,2,0.0002931261908251502
453,हुतम्,2,0.0002931261908251502
454,तेन,2,0.0002931261908251502
455,सनातनम्,2,0.0002931261908251502
456,ज्ञानेन,2,0.0002931261908251502
457,लब्ध्वा,2,0.0002931261908251502
458,विनश्यति,2,0.0002931261908251502
459,संशयं,2,0.0002931261908251502
460,संन्यासं,2,0.0002931261908251502
461,संन्यासः,2,0.0002931261908251502
462,कर्मफलं,2,0.0002931261908251502
463,अयुक्तः,2,0.0002931261908251502
464,लोकस्य,2,0.0002931261908251502
465,प्रभुः,2,0.0002931261908251502
466,प्रवर्तते,2,0.0002931261908251502
467,प्रकाशयति,2,0.0002931261908251502
468,स्थितं,2,0.0002931261908251502
469,ब्रह्मनिर्वाणं,2,0.0002931261908251502
470,धिगच्छति,2,0.0002931261908251502
471,सर्वभूतहिते,2,0.0002931261908251502
472,रताः,2,0.0002931261908251502
473,कारणमुच्यते,2,0.0002931261908251502
474,शमः,2,0.0002931261908251502
475,शीतोष्णसुखदुःखेषु,2,0.0002931261908251502
476,मानापमानयोः,2,0.0002931261908251502
477,कूटस्थो,2,0.0002931261908251502
478,इत्युच्यते,2,0.0002931261908251502
479,समलोष्टाश्मकाञ्चनः,2,0.0002931261908251502
480,शुचौ,2,0.0002931261908251502
481,देशे,2,0.0002931261908251502
482,युञ्जन्नेवं,2,0.0002931261908251502
483,शान्तिं,2,0.0002931261908251502
484,नेङ्गते,2,0.0002931261908251502
485,चित्तं,2,0.0002931261908251502
486,विचाल्यते,2,0.0002931261908251502
487,यतो,2,0.0002931261908251502
488,प्रणश्यति,2,0.0002931261908251502
489,सर्वथा,2,0.0002931261908251502
490,वर्तमानो,2,0.0002931261908251502
491,मन्ये,2,0.0002931261908251502
492,असंशयं,2,0.0002931261908251502
493,मतिः,2,0.0002931261908251502
494,अप्राप्य,2,0.0002931261908251502
495,गच्छति,2,0.0002931261908251502
496,अथवा,2,0.0002931261908251502
497,तेनैव,2,0.0002931261908251502
498,मतो,2,0.0002931261908251502
499,तच्छृणु,2,0.0002931261908251502
500,सिद्धये,2,0.0002931261908251502
501,सिद्धानां,2,0.0002931261908251502
